datetime,open,close,high,low,value,volume,begin,end
2025-03-10 17:00:00,3215.93,3204.52,3219.89,3204.52,6263987026.82,0,2025-03-10 17:00:00,2025-03-10 17:59:59
2025-03-10 18:00:00,3204.54,3200.81,3207.39,3200.26,4717016827.369995,0,2025-03-10 18:00:00,2025-03-10 18:54:02
2025-03-11 09:00:00,3193.02,3189.71,3193.51,3186.7,1177762030.59,0,2025-03-11 09:00:00,2025-03-11 09:59:59
2025-03-11 10:00:00,3189.82,3200.95,3202.55,3178.42,10991258424.1,0,2025-03-11 10:00:00,2025-03-11 10:59:59
2025-03-11 11:00:00,3201.02,3204.49,3213.31,3199.89,9735653008.88,0,2025-03-11 11:00:00,2025-03-11 11:59:59
2025-03-11 12:00:00,3204.48,3203.65,3207.68,3198.64,5649532335.630001,0,2025-03-11 12:00:00,2025-03-11 12:59:59
2025-03-11 13:00:00,3203.67,3204.86,3208.93,3200.16,5531109828.77,0,2025-03-11 13:00:00,2025-03-11 13:59:59
2025-03-11 14:00:00,3204.67,3188.54,3204.81,3188.49,7491455356.019997,0,2025-03-11 14:00:00,2025-03-11 14:59:59
2025-03-11 15:00:00,3188.54,3197.22,3199.77,3184.38,5803819474.190002,0,2025-03-11 15:00:00,2025-03-11 15:59:59
2025-03-11 16:00:00,3197.16,3201.01,3207.62,3196.26,6050133693.82,0,2025-03-11 16:00:00,2025-03-11 16:59:59
2025-03-11 17:00:00,3201.03,3201.62,3215.06,3198.76,8636970576.330002,0,2025-03-11 17:00:00,2025-03-11 17:59:59
2025-03-11 18:00:00,3201.61,3200.95,3202.82,3194.74,3192963388.3499985,0,2025-03-11 18:00:00,2025-03-11 18:54:02
2025-03-12 09:00:00,3185.44,3185.99,3186.21,3184.02,454331168.76,0,2025-03-12 09:00:00,2025-03-12 09:59:59
2025-03-12 10:00:00,3186.01,3169.1,3193.84,3166.37,11598834768.500002,0,2025-03-12 10:00:00,2025-03-12 10:59:59
2025-03-12 11:00:00,3169.07,3165.5,3171.61,3160.01,9966556881.839998,0,2025-03-12 11:00:00,2025-03-12 11:59:59
2025-03-12 12:00:00,3165.47,3176.88,3179.49,3163.91,7089841285.77,0,2025-03-12 12:00:00,2025-03-12 12:59:59
2025-03-12 13:00:00,3176.91,3171.26,3181.21,3168.43,5563931831.250004,0,2025-03-12 13:00:00,2025-03-12 13:59:59
2025-03-12 14:00:00,3171.31,3182.27,3182.97,3166.98,5282966007.329994,0,2025-03-12 14:00:00,2025-03-12 14:59:59
2025-03-12 15:00:00,3182.3,3189.17,3193.11,3177.26,6982377066.4900055,0,2025-03-12 15:00:00,2025-03-12 15:59:59
2025-03-12 16:00:00,3189.21,3178.02,3194.93,3177.52,6288103485.32,0,2025-03-12 16:00:00,2025-03-12 16:59:59
2025-03-12 17:00:00,3177.99,3179.88,3183.85,3176.98,3489382389.2299957,0,2025-03-12 17:00:00,2025-03-12 17:59:59
2025-03-12 18:00:00,3179.88,3183.97,3185.3,3175.04,3685579091.9400024,0,2025-03-12 18:00:00,2025-03-12 18:54:02
2025-03-13 09:00:00,3149.33,3149.16,3151.01,3147.19,847297492.26,0,2025-03-13 09:00:00,2025-03-13 09:59:59
2025-03-13 10:00:00,3149.13,3141.82,3153.05,3133.42,12982497635.92,0,2025-03-13 10:00:00,2025-03-13 10:59:59
2025-03-13 11:00:00,3141.8,3127.95,3146.69,3127.95,11306163713.779999,0,2025-03-13 11:00:00,2025-03-13 11:59:59
2025-03-13 12:00:00,3127.97,3149.56,3151.56,3122.74,13637878525.79,0,2025-03-13 12:00:00,2025-03-13 12:59:59
2025-03-13 13:00:00,3149.55,3138.53,3160.37,3133.42,11350833294.949997,0,2025-03-13 13:00:00,2025-03-13 13:59:59
2025-03-13 14:00:00,3138.14,3117.11,3143.82,3117.06,10689270747.620003,0,2025-03-13 14:00:00,2025-03-13 14:59:59
2025-03-13 15:00:00,3117.15,3105.55,3130.65,3100.06,17158050543.530006,0,2025-03-13 15:00:00,2025-03-13 15:59:59
2025-03-13 16:00:00,3105.36,3118.28,3127.23,3100.53,13359784085.069992,0,2025-03-13 16:00:00,2025-03-13 16:59:59
2025-03-13 17:00:00,3118.26,3117.33,3127.26,3112.16,6336161214.169998,0,2025-03-13 17:00:00,2025-03-13 17:59:59
2025-03-13 18:00:00,3117.37,3121.57,3123.4,3110.0,5149936113.350006,0,2025-03-13 18:00:00,2025-03-13 18:54:03
2025-03-14 09:00:00,3158.4,3159.96,3160.69,3156.96,634636480.38,0,2025-03-14 09:00:00,2025-03-14 09:59:59
2025-03-14 10:00:00,3159.89,3155.91,3174.85,3155.54,11589273714.43,0,2025-03-14 10:00:00,2025-03-14 10:59:59
2025-03-14 11:00:00,3155.98,3135.92,3164.02,3135.72,10131212536.910002,0,2025-03-14 11:00:00,2025-03-14 11:59:59
2025-03-14 12:00:00,3135.96,3150.33,3156.46,3135.0,7494176039.66,0,2025-03-14 12:00:00,2025-03-14 12:59:59
2025-03-14 13:00:00,3150.23,3158.97,3159.97,3149.32,4943248013.799999,0,2025-03-14 13:00:00,2025-03-14 13:59:59
2025-03-14 14:00:00,3158.8,3161.68,3170.13,3156.18,5346916360.93,0,2025-03-14 14:00:00,2025-03-14 14:59:59
2025-03-14 15:00:00,3161.65,3169.48,3172.23,3160.59,5150922885.099998,0,2025-03-14 15:00:00,2025-03-14 15:59:59
2025-03-14 16:00:00,3169.33,3199.38,3199.38,3168.43,18683284184.75,0,2025-03-14 16:00:00,2025-03-14 16:59:59
2025-03-14 17:00:00,3199.26,3189.28,3200.36,3181.57,8736140069.93,0,2025-03-14 17:00:00,2025-03-14 17:59:59
2025-03-14 18:00:00,3189.34,3195.08,3195.08,3182.53,5362109922.479996,0,2025-03-14 18:00:00,2025-03-14 18:54:02
2025-03-17 09:00:00,3249.15,3253.24,3253.44,3247.99,1115799004.51,0,2025-03-17 09:00:00,2025-03-17 09:59:59
2025-03-17 10:00:00,3253.21,3250.19,3253.48,3236.69,12538708315.570002,0,2025-03-17 10:00:00,2025-03-17 10:59:59
2025-03-17 11:00:00,3250.08,3256.73,3256.73,3247.53,11976673666.85,0,2025-03-17 11:00:00,2025-03-17 11:59:59
2025-03-17 12:00:00,3256.82,3250.34,3257.33,3248.26,7553502397.709999,0,2025-03-17 12:00:00,2025-03-17 12:59:59
2025-03-17 13:00:00,3250.2,3246.58,3251.03,3241.97,7629310570.809998,0,2025-03-17 13:00:00,2025-03-17 13:59:59
2025-03-17 14:00:00,3246.63,3228.85,3255.02,3213.42,22412969139.120003,0,2025-03-17 14:00:00,2025-03-17 14:59:59
2025-03-17 15:00:00,3229.1,3241.72,3245.1,3228.28,8766367351.32,0,2025-03-17 15:00:00,2025-03-17 15:59:59
2025-03-17 16:00:00,3241.35,3246.55,3248.79,3239.18,7069363833.529999,0,2025-03-17 16:00:00,2025-03-17 16:59:59
2025-03-17 17:00:00,3246.48,3244.56,3250.68,3240.77,5184414897.0099945,0,2025-03-17 17:00:00,2025-03-17 17:59:59
2025-03-17 18:00:00,3244.45,3245.19,3248.07,3243.65,4377367459.460007,0,2025-03-17 18:00:00,2025-03-17 18:54:03
2025-03-18 09:00:00,3263.17,3263.42,3263.7,3262.65,627661316.56,0,2025-03-18 09:00:00,2025-03-18 09:59:59
2025-03-18 10:00:00,3263.44,3254.76,3263.71,3249.8,10071846576.27,0,2025-03-18 10:00:00,2025-03-18 10:59:59
2025-03-18 11:00:00,3254.76,3247.89,3255.71,3244.34,10029369357.769999,0,2025-03-18 11:00:00,2025-03-18 11:59:59
2025-03-18 12:00:00,3247.81,3250.6,3255.73,3247.23,7887701459.91,0,2025-03-18 12:00:00,2025-03-18 12:59:59
2025-03-18 13:00:00,3250.67,3255.18,3256.08,3249.71,4477902621.360001,0,2025-03-18 13:00:00,2025-03-18 13:59:59
2025-03-18 14:00:00,3255.08,3256.42,3258.34,3252.67,5418476061.899998,0,2025-03-18 14:00:00,2025-03-18 14:59:59
2025-03-18 15:00:00,3256.43,3255.95,3257.87,3247.89,9612709505.68,0,2025-03-18 15:00:00,2025-03-18 15:59:59
2025-03-18 16:00:00,3255.93,3262.01,3267.31,3252.82,11628620555.170006,0,2025-03-18 16:00:00,2025-03-18 16:59:59
2025-03-18 17:00:00,3262.16,3271.17,3272.59,3258.53,9650507121.579994,0,2025-03-18 17:00:00,2025-03-18 17:59:59
2025-03-18 18:00:00,3271.31,3257.49,3280.09,3227.47,26674506066.800003,0,2025-03-18 18:00:00,2025-03-18 18:54:02
2025-03-19 09:00:00,3213.51,3215.08,3216.09,3211.85,868244038.53,0,2025-03-19 09:00:00,2025-03-19 09:59:59
2025-03-19 10:00:00,3215.48,3201.28,3215.71,3192.85,14811798558.490002,0,2025-03-19 10:00:00,2025-03-19 10:59:59
2025-03-19 11:00:00,3201.07,3210.93,3214.44,3193.6,8890265140.529999,0,2025-03-19 11:00:00,2025-03-19 11:59:59
2025-03-19 12:00:00,3210.69,3207.21,3210.85,3202.87,5700558122.82,0,2025-03-19 12:00:00,2025-03-19 12:59:59
2025-03-19 13:00:00,3207.16,3199.52,3211.33,3198.07,6151693054.740002,0,2025-03-19 13:00:00,2025-03-19 13:59:59
2025-03-19 14:00:00,3199.49,3216.35,3219.23,3199.49,7053445070.729996,0,2025-03-19 14:00:00,2025-03-19 14:59:59
2025-03-19 15:00:00,3216.28,3232.65,3232.67,3213.86,9656700602.86,0,2025-03-19 15:00:00,2025-03-19 15:59:59
2025-03-19 16:00:00,3232.74,3232.24,3235.13,3225.15,8052299321.410004,0,2025-03-19 16:00:00,2025-03-19 16:59:59
2025-03-19 17:00:00,3232.29,3230.73,3236.47,3227.24,9579897364.899994,0,2025-03-19 17:00:00,2025-03-19 17:59:59
2025-03-19 18:00:00,3230.69,3229.79,3232.08,3226.64,5025215861.450012,0,2025-03-19 18:00:00,2025-03-19 18:54:02
2025-03-20 09:00:00,3238.0,3240.29,3240.5,3238.0,712589109.83,0,2025-03-20 09:00:00,2025-03-20 09:59:59
2025-03-20 10:00:00,3240.27,3224.04,3240.27,3218.08,20051520228.67,0,2025-03-20 10:00:00,2025-03-20 10:59:59
2025-03-20 11:00:00,3223.94,3222.75,3225.66,3215.56,10615229982.82,0,2025-03-20 11:00:00,2025-03-20 11:59:59
2025-03-20 12:00:00,3222.82,3226.04,3228.75,3222.02,6749046549.489998,0,2025-03-20 12:00:00,2025-03-20 12:59:59
2025-03-20 13:00:00,3226.06,3217.82,3226.06,3214.95,6189262216.959999,0,2025-03-20 13:00:00,2025-03-20 13:59:59
2025-03-20 14:00:00,3217.87,3210.87,3220.94,3208.71,5818273613.170006,0,2025-03-20 14:00:00,2025-03-20 14:59:59
2025-03-20 15:00:00,3210.86,3197.32,3224.63,3180.46,39812344706.73999,0,2025-03-20 15:00:00,2025-03-20 15:59:59
2025-03-20 16:00:00,3197.58,3218.89,3221.37,3196.09,11046138285.520004,0,2025-03-20 16:00:00,2025-03-20 16:59:59
2025-03-20 17:00:00,3218.99,3229.98,3231.54,3217.5,9369019274.270004,0,2025-03-20 17:00:00,2025-03-20 17:59:59
2025-03-20 18:00:00,3229.93,3223.14,3230.89,3220.04,6293842180.300003,0,2025-03-20 18:00:00,2025-03-20 18:54:02
2025-03-21 09:00:00,3218.29,3221.7,3223.05,3217.66,875399937.51,0,2025-03-21 09:00:00,2025-03-21 09:59:59
2025-03-21 10:00:00,3221.74,3228.35,3228.44,3218.72,7262106291.34,0,2025-03-21 10:00:00,2025-03-21 10:59:59
2025-03-21 11:00:00,3228.19,3233.58,3235.19,3227.49,8297835139.91,0,2025-03-21 11:00:00,2025-03-21 11:59:59
2025-03-21 12:00:00,3233.69,3235.84,3236.06,3228.43,6533258019.370001,0,2025-03-21 12:00:00,2025-03-21 12:59:59
2025-03-21 13:00:00,3235.91,3218.11,3237.19,3215.17,15857278386.350002,0,2025-03-21 13:00:00,2025-03-21 13:59:59
2025-03-21 14:00:00,3218.06,3215.85,3224.99,3215.06,7264850017.029999,0,2025-03-21 14:00:00,2025-03-21 14:59:59
2025-03-21 15:00:00,3215.9,3207.69,3222.41,3201.45,10202673231.759995,0,2025-03-21 15:00:00,2025-03-21 15:59:59
2025-03-21 16:00:00,3207.7,3198.6,3213.41,3198.6,6343447145.130005,0,2025-03-21 16:00:00,2025-03-21 16:59:59
2025-03-21 17:00:00,3198.69,3195.01,3206.94,3191.99,5909037494.25,0,2025-03-21 17:00:00,2025-03-21 17:59:59
2025-03-21 18:00:00,3194.99,3191.61,3199.37,3191.61,5059326440.209999,0,2025-03-21 18:00:00,2025-03-21 18:54:02
2025-03-24 09:00:00,3201.66,3199.48,3202.62,3199.43,421518214.94,0,2025-03-24 09:00:00,2025-03-24 09:59:59
2025-03-24 10:00:00,3199.47,3187.11,3200.98,3184.71,7587906150.87,0,2025-03-24 10:00:00,2025-03-24 10:59:59
2025-03-24 11:00:00,3187.13,3184.31,3191.34,3180.1,8225103416.169999,0,2025-03-24 11:00:00,2025-03-24 11:59:59
2025-03-24 12:00:00,3184.18,3186.51,3193.55,3182.42,5582675318.700001,0,2025-03-24 12:00:00,2025-03-24 12:59:59
2025-03-24 13:00:00,3186.45,3178.29,3186.91,3175.05,6479779096.849998,0,2025-03-24 13:00:00,2025-03-24 13:59:59
2025-03-24 14:00:00,3178.27,3177.57,3184.39,3174.89,6713527650.340004,0,2025-03-24 14:00:00,2025-03-24 14:59:59
2025-03-24 15:00:00,3177.53,3180.04,3183.9,3176.97,5789004743.790001,0,2025-03-24 15:00:00,2025-03-24 15:59:59
2025-03-24 16:00:00,3180.04,3173.37,3184.57,3173.37,6297083919.029999,0,2025-03-24 16:00:00,2025-03-24 16:59:59
2025-03-24 17:00:00,3173.39,3178.31,3179.43,3171.13,5885436686.849998,0,2025-03-24 17:00:00,2025-03-24 17:59:59
2025-03-24 18:00:00,3178.32,3178.66,3182.18,3174.97,5397625098.599998,0,2025-03-24 18:00:00,2025-03-24 18:54:02
2025-03-25 09:00:00,3186.87,3189.15,3189.16,3186.79,434832098.58,0,2025-03-25 09:00:00,2025-03-25 09:59:59
2025-03-25 10:00:00,3189.16,3181.65,3190.07,3180.61,4386505037.4800005,0,2025-03-25 10:00:00,2025-03-25 10:59:59
2025-03-25 11:00:00,3181.57,3184.22,3194.43,3180.84,6256491794.5199995,0,2025-03-25 11:00:00,2025-03-25 11:59:59
2025-03-25 12:00:00,3184.2,3150.81,3185.15,3149.97,14262414670.269999,0,2025-03-25 12:00:00,2025-03-25 12:59:59
2025-03-25 13:00:00,3150.79,3155.28,3157.46,3149.12,7475505312.02,0,2025-03-25 13:00:00,2025-03-25 13:59:59
2025-03-25 14:00:00,3155.48,3156.74,3158.55,3150.6,3858322608.799999,0,2025-03-25 14:00:00,2025-03-25 14:59:59
2025-03-25 15:00:00,3156.54,3154.29,3159.98,3150.15,7343751625.510002,0,2025-03-25 15:00:00,2025-03-25 15:59:59
2025-03-25 16:00:00,3154.21,3145.98,3154.21,3139.84,8830834949.46,0,2025-03-25 16:00:00,2025-03-25 16:59:59
2025-03-25 17:00:00,3145.85,3155.02,3155.29,3122.61,17796925006.729996,0,2025-03-25 17:00:00,2025-03-25 17:59:59
2025-03-25 18:00:00,3155.04,3164.62,3170.95,3149.45,12814571605.290009,0,2025-03-25 18:00:00,2025-03-25 18:54:02
2025-03-26 09:00:00,3195.03,3199.17,3199.29,3195.0,584604170.55,0,2025-03-26 09:00:00,2025-03-26 09:59:59
2025-03-26 10:00:00,3199.17,3181.86,3200.02,3178.98,7622481305.889999,0,2025-03-26 10:00:00,2025-03-26 10:59:59
2025-03-26 11:00:00,3181.66,3178.77,3186.5,3176.03,4888475688.340001,0,2025-03-26 11:00:00,2025-03-26 11:59:59
2025-03-26 12:00:00,3178.79,3187.55,3188.28,3174.55,4545538013.74,0,2025-03-26 12:00:00,2025-03-26 12:59:59
2025-03-26 13:00:00,3187.53,3176.25,3188.53,3174.8,3412620131.1399994,0,2025-03-26 13:00:00,2025-03-26 13:59:59
2025-03-26 14:00:00,3176.32,3168.0,3178.86,3166.72,4355659955.459999,0,2025-03-26 14:00:00,2025-03-26 14:59:59
2025-03-26 15:00:00,3167.98,3165.33,3174.43,3161.81,5031547472.510002,0,2025-03-26 15:00:00,2025-03-26 15:59:59
2025-03-26 16:00:00,3165.21,3159.03,3166.45,3156.99,6146408750.259998,0,2025-03-26 16:00:00,2025-03-26 16:59:59
2025-03-26 17:00:00,3159.04,3150.0,3163.65,3146.71,5802164504.090004,0,2025-03-26 17:00:00,2025-03-26 17:59:59
2025-03-26 18:00:00,3149.93,3146.31,3150.8,3143.65,4624235004.709999,0,2025-03-26 18:00:00,2025-03-26 18:54:02
2025-03-27 09:00:00,3120.47,3119.07,3120.87,3117.55,654170778.23,0,2025-03-27 09:00:00,2025-03-27 09:59:59
2025-03-27 10:00:00,3119.06,3116.64,3123.41,3103.6,14166445942.43,0,2025-03-27 10:00:00,2025-03-27 10:59:59
2025-03-27 11:00:00,3116.73,3103.94,3118.98,3102.69,8085056245.920002,0,2025-03-27 11:00:00,2025-03-27 11:59:59
2025-03-27 12:00:00,3103.94,3109.51,3115.05,3099.06,8720608911.869999,0,2025-03-27 12:00:00,2025-03-27 12:59:59
2025-03-27 13:00:00,3109.57,3113.54,3116.77,3107.33,3869001463.329998,0,2025-03-27 13:00:00,2025-03-27 13:59:59
2025-03-27 14:00:00,3113.73,3113.24,3124.32,3112.85,6052590116.739998,0,2025-03-27 14:00:00,2025-03-27 14:59:59
2025-03-27 15:00:00,3113.11,3084.11,3114.79,3083.64,11242722161.080002,0,2025-03-27 15:00:00,2025-03-27 15:59:59
2025-03-27 16:00:00,3084.13,3087.25,3093.76,3076.15,11080305735.21,0,2025-03-27 16:00:00,2025-03-27 16:59:59
2025-03-27 17:00:00,3087.23,3083.06,3097.02,3076.42,8305371994.220001,0,2025-03-27 17:00:00,2025-03-27 17:59:59
2025-03-27 18:00:00,3083.02,3083.99,3086.15,3076.04,4517486230.899994,0,2025-03-27 18:00:00,2025-03-27 18:54:02
2025-03-28 09:00:00,3055.81,3053.7,3056.5,3051.62,895969806.97,0,2025-03-28 09:00:00,2025-03-28 09:59:59
2025-03-28 10:00:00,3053.7,3076.71,3082.26,3052.21,12211569416.75,0,2025-03-28 10:00:00,2025-03-28 10:59:59
2025-03-28 11:00:00,3076.75,3058.08,3082.16,3056.89,8452110279.370001,0,2025-03-28 11:00:00,2025-03-28 11:59:59
2025-03-28 12:00:00,3058.09,3040.91,3061.99,3031.81,15403292083.789997,0,2025-03-28 12:00:00,2025-03-28 12:59:59
2025-03-28 13:00:00,3041.02,3037.04,3049.55,3033.57,8305543481.800003,0,2025-03-28 13:00:00,2025-03-28 13:59:59
2025-03-28 14:00:00,3037.27,3007.96,3037.79,3007.06,15409344608.309998,0,2025-03-28 14:00:00,2025-03-28 14:59:59
2025-03-28 15:00:00,3007.89,3014.3,3021.06,3001.62,16235010304.08001,0,2025-03-28 15:00:00,2025-03-28 15:59:59
2025-03-28 16:00:00,3014.25,3014.83,3026.38,3004.34,14219609205.669998,0,2025-03-28 16:00:00,2025-03-28 16:59:59
2025-03-28 17:00:00,3014.91,3018.67,3029.32,3012.69,9227902876.36,0,2025-03-28 17:00:00,2025-03-28 17:59:59
2025-03-28 18:00:00,3018.73,3025.65,3035.03,3017.79,6479935359.809998,0,2025-03-28 18:00:00,2025-03-28 18:54:02
2025-03-31 09:00:00,3008.6,3010.34,3011.44,3006.4,963789637.79,0,2025-03-31 09:00:00,2025-03-31 09:59:59
2025-03-31 10:00:00,3010.31,2983.77,3031.6,2983.77,17620633731.97,0,2025-03-31 10:00:00,2025-03-31 10:59:59
